record_id,symbol,date,year,body,vote_type,seq,iso3,country,vote
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,N
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,29,PAN,PANAMA,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,30,PER,PERU,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,31,PHL,PHILIPPINES,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,32,POL,POLAND,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,33,PRT,PORTUGAL,A
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,34,SEN,SENEGAL,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,35,SYR,SYRIAN ARAB REPUBLIC,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,36,UGA,UGANDA,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,37,SUN,USSR,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,38,GBR,UNITED KINGDOM,N
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,39,USA,UNITED STATES,N
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,40,URY,URUGUAY,A
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,41,YUG,YUGOSLAVIA,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,42,COD,ZAIRE,Y
24225,E/CN.4/RES/14(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,43,ZMB,ZAMBIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,1,DZA,ALGERIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,2,ARG,ARGENTINA,N
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,4,BEN,BENIN,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,5,BRA,BRAZIL,N
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,6,BGR,BULGARIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,7,BDI,BURUNDI,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,8,BLR,BYELORUSSIAN SSR,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,9,CAN,CANADA,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,10,CRI,COSTA RICA,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,11,CUB,CUBA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,12,CYP,CYPRUS,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,13,DNK,DENMARK,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,14,ETH,ETHIOPIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,15,FJI,FIJI,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,16,FRA,FRANCE,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,17,GER,"GERMANY, FEDERAL REPUBLIC OF",A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,18,GHA,GHANA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,19,GRC,GREECE,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,20,IND,INDIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,21,IRQ,IRAQ,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,22,JOR,JORDAN,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,23,MEX,MEXICO,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,24,MNG,MONGOLIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,29,PAN,PANAMA,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,30,PER,PERU,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,31,PHL,PHILIPPINES,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,32,POL,POLAND,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,33,PRT,PORTUGAL,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,34,SEN,SENEGAL,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,35,SYR,SYRIAN ARAB REPUBLIC,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,36,UGA,UGANDA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,37,SUN,USSR,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,38,GBR,UNITED KINGDOM,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,39,USA,UNITED STATES,N
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,40,URY,URUGUAY,N
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,41,YUG,YUGOSLAVIA,Y
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,42,COD,ZAIRE,A
24221,E/CN.4/RES/9(XXXVII),1981-02-26,1981,Commission on Human Rights,RECORDED,43,ZMB,ZAMBIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,1,DZA,ALGERIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,2,ARG,ARGENTINA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,4,BEN,BENIN,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,5,BRA,BRAZIL,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,6,BGR,BULGARIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,7,BDI,BURUNDI,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,8,BLR,BYELORUSSIAN SSR,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,9,CAN,CANADA,A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,10,CRI,COSTA RICA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,11,CUB,CUBA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,12,CYP,CYPRUS,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,13,DNK,DENMARK,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,14,ETH,ETHIOPIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,15,FJI,FIJI,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,16,FRA,FRANCE,A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,17,GER,"GERMANY, FEDERAL REPUBLIC OF",A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,18,GHA,GHANA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,19,GRC,GREECE,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,20,IND,INDIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,21,IRQ,IRAQ,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,22,JOR,JORDAN,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,23,MEX,MEXICO,.
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,24,MNG,MONGOLIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,29,PAN,PANAMA,.
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,30,PER,PERU,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,31,PHL,PHILIPPINES,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,32,POL,POLAND,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,33,PRT,PORTUGAL,A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,34,SEN,SENEGAL,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,35,SYR,SYRIAN ARAB REPUBLIC,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,36,UGA,UGANDA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,37,SUN,USSR,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,38,GBR,UNITED KINGDOM,A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,39,USA,UNITED STATES,A
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,40,URY,URUGUAY,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,41,YUG,YUGOSLAVIA,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,42,COD,ZAIRE,Y
24220,E/CN.4/RES/4(XXXVII),1981-02-23,1981,Commission on Human Rights,RECORDED,43,ZMB,ZAMBIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,1,DZA,ALGERIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,2,ARG,ARGENTINA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,4,BEN,BENIN,.
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,5,BRA,BRAZIL,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,6,BGR,BULGARIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,7,BDI,BURUNDI,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,8,BLR,BYELORUSSIAN SSR,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,9,CAN,CANADA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,10,CRI,COSTA RICA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,11,CUB,CUBA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,12,CYP,CYPRUS,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,13,DNK,DENMARK,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,14,ETH,ETHIOPIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,15,FJI,FIJI,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,16,FRA,FRANCE,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,17,GER,"GERMANY, FEDERAL REPUBLIC OF",Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,18,GHA,GHANA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,19,GRC,GREECE,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,20,IND,INDIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,21,IRQ,IRAQ,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,22,JOR,JORDAN,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,23,MEX,MEXICO,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,24,MNG,MONGOLIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,29,PAN,PANAMA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,30,PER,PERU,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,31,PHL,PHILIPPINES,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,32,POL,POLAND,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,33,PRT,PORTUGAL,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,34,SEN,SENEGAL,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,35,SYR,SYRIAN ARAB REPUBLIC,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,36,UGA,UGANDA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,37,SUN,USSR,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,38,GBR,UNITED KINGDOM,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,39,USA,UNITED STATES,N
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,40,URY,URUGUAY,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,41,YUG,YUGOSLAVIA,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,42,COD,ZAIRE,Y
24217,E/CN.4/RES/1B(XXXVII),1981-02-11,1981,Commission on Human Rights,RECORDED,43,ZMB,ZAMBIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,1,DZA,ALGERIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,2,ARG,ARGENTINA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,4,BEN,BENIN,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,5,BRA,BRAZIL,A
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,6,BGR,BULGARIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,7,BDI,BURUNDI,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,8,BLR,BYELORUSSIAN SSR,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,9,CAN,CANADA,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,10,CRI,COSTA RICA,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,11,CUB,CUBA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,12,CYP,CYPRUS,A
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,13,DNK,DENMARK,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,14,ETH,ETHIOPIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,15,FJI,FIJI,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,16,FRA,FRANCE,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,17,GER,"GERMANY, FEDERAL REPUBLIC OF",N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,18,GHA,GHANA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,19,GRC,GREECE,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,20,IND,INDIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,21,IRQ,IRAQ,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,22,JOR,JORDAN,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,23,MEX,MEXICO,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,24,MNG,MONGOLIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,29,PAN,PANAMA,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,30,PER,PERU,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,31,PHL,PHILIPPINES,A
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,32,POL,POLAND,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,33,PRT,PORTUGAL,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,34,SEN,SENEGAL,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,35,SYR,SYRIAN ARAB REPUBLIC,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,36,UGA,UGANDA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,37,SUN,USSR,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,38,GBR,UNITED KINGDOM,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,39,USA,UNITED STATES,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,40,URY,URUGUAY,N
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,41,YUG,YUGOSLAVIA,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,42,COD,ZAIRE,Y
24227,E/CN.4/DEC/7(XXXVII),1981-03-11,1981,Commission on Human Rights,RECORDED,43,ZMB,ZAMBIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,1,DZA,ALGERIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,2,ARG,ARGENTINA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,4,BEN,BENIN,.
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,5,BRA,BRAZIL,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,6,BGR,BULGARIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,7,BDI,BURUNDI,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,8,BLR,BYELORUSSIAN SSR,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,9,CAN,CANADA,A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,10,CRI,COSTA RICA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,11,CUB,CUBA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,12,CYP,CYPRUS,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,13,DNK,DENMARK,A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,14,ETH,ETHIOPIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,15,FJI,FIJI,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,16,FRA,FRANCE,A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,17,GER,"GERMANY, FEDERAL REPUBLIC OF",A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,18,GHA,GHANA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,19,GRC,GREECE,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,20,IND,INDIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,21,IRQ,IRAQ,N
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,22,JOR,JORDAN,A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,23,MEX,MEXICO,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,24,MNG,MONGOLIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,25,MAR,MOROCCO,N
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,26,NLD,NETHERLANDS,A
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,27,NGA,NIGERIA,Y
24223,E/CN.4/RES/12(XXXVII),1981-03-06,1981,Commission on Human Rights,RECORDED,28,PAK,PAKISTAN,A
